"","S1","S2","S9","S10","S15","S16","S23","S24"
"ASV_1",165,315,57,33,28,144,53,160
"ASV_90",33,55,0,1,5,1,9,18
"ASV_12",34,0,69,175,19,18,36,10
"ASV_57",2,10,6,24,4,2,20,11
"ASV_3",0,72,22,48,52,41,135,20
"ASV_35",1,50,9,21,1,23,6,0
"ASV_2",160,127,177,67,47,49,39,73
"ASV_9",0,19,0,12,0,3,27,59
