"","S97","S98","S105","S106","S111","S112","S119","S120"
"ASV_4",44,58,1444,991,624,844,91,23
"ASV_30",10,0,92,18,140,28,21,0
"ASV_54",0,52,12,14,0,21,133,120
"ASV_47",0,12,22,54,8,18,40,23
"ASV_33",41,88,62,34,24,76,66,61
"ASV_1",174,1136,1075,1488,405,109,1786,961
"ASV_10",15,149,150,229,107,97,241,119
"ASV_2",813,418,152,134,64,0,245,383
"ASV_25",28,16,34,18,23,0,44,0
"ASV_3",328,455,411,512,739,78,689,82
"ASV_93",7,3,4,5,2,0,24,0
"ASV_6",614,706,25,35,16,108,476,1446
