"","S49","S50","S57","S58","S63","S64","S71","S72"
"ASV_4",108,248,837,1272,740,430,83,97
"ASV_7",60,79,420,226,997,716,76,15
"ASV_54",48,17,11,33,0,5,48,48
"ASV_33",86,30,48,70,41,32,70,37
"ASV_1",370,931,1422,1074,993,1042,1529,1161
"ASV_10",14,149,226,204,257,288,252,95
"ASV_2",516,418,146,154,45,79,246,577
"ASV_3",350,641,655,637,414,689,538,171
"ASV_6",611,227,30,145,21,7,869,363
"ASV_32",183,32,12,26,4,0,165,412
"ASV_15",56,78,0,22,11,7,39,11
