"","S169","S170","S177","S178","S183","S184","S191","S192"
"ASV_4",45,91,730,1291,496,956,61,9
"ASV_30",0,14,91,44,100,118,0,39
"ASV_54",0,37,0,14,0,30,48,92
"ASV_33",47,69,19,27,44,48,29,71
"ASV_1",256,1301,1157,943,793,726,1018,1628
"ASV_10",26,126,229,130,344,230,72,113
"ASV_2",1017,445,213,203,99,10,614,521
"ASV_3",437,1065,948,970,799,358,1081,279
"ASV_6",474,173,15,32,0,34,809,551
"ASV_15",194,80,33,19,22,0,66,9
